link,id_company,company_name,company_address,company_size,company_website,company_type,company_details,company_logo
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-xnk-fmc-fruits.35A9958D.html,35A9958D,CÔNG TY TNHH THƯƠNG MẠI XNK FMC FRUITS,"Số 38 đường 9 ngõ 32 phố An Dương, Phường Yên Phụ, Quận Tây Hồ, Thành phố Hà Nội, Việt Nam",,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Số 38 đường 9 ngõ 32 phố An Dương, Phường Yên Phụ, Quận Tây Hồ, Thành phố Hà Nội, Việt Nam",https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-frontier-consulting-viet-nam.35A97F24.html,35A97F24,Công ty TNHH Frontier Consulting Việt Nam,"Tầng 7, tòa nhà VPI, 167 Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy",Qui mô công ty: 25-99,Website: http://fcv.vn/,Loại hình hoạt động: 100% vốn nước ngoài,"We are devoted to the improvement of our clients’ performance through office renovation and relocation.The Frontier Consulting Co. Ltd. was established in Tokyo in 2007. We have since established a branch office in Nagoya in 2008 and later on, another branch office in Osaka in 2009. We have been operating with 8 branches in 4 countries for the past few years and have been involved in the office relocation and renovation business for the past five years. Our company’s achievements and know-how—gained through the process of office establishment—were awarded with Japan’s Best Venture 100 Prize in 2009 and 2010.
Although we have been enhancing our clients’ performance for only the past few years, we decided to establish our representative office in Hanoi in order to enhance the workplace in Vietnam. Our main mission in Vietnam is to meet the demand for technology by bringing our high quality interior technology to the table. We established Hanoi Headquarters since 2011, & glad to open HCMC branch since 2016. We started with 3 staff & now there are apporoximately 50 staff through 7 years of development.
We believe that it is necessary to have a great wealth of knowledge about interior design and to know how it is obtained. In order to maintain our high-quality standards, we find skillful sub-contractors who maintain our standards, communicate with them efficiently and accurately, and set the example for how an office interior should appear.",https://images.careerviet.vn/employer_folders/lot0/300580/148x148/132112fbavatar.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-hhg-holdings.35A8F6EE.html,35A8F6EE,Công ty TNHH HHG Holdings,"The Premier LK 5 – 6 – 7, Khu ĐTM Cầu Giấy, Tôn Thất Thuyết, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Qui mô công ty: 100-499,Website: https://hhg.vn/,Loại hình hoạt động: Cổ phần,"Thành lập năm 2013,Công ty HHG thành lập bao gồm lĩnh vực Xây lắp và Thương mại với 2 thương hiệu Bravat và Dongpeng HHG. Năm 2019, - Trở thành nhà phân phối hạng Platinum cho hãng thiết bị phòng tắm danh tiếng Hansgrohe - Đức.Độc quyền phân phối thương hiệu thiết bị phòng tắm thông minh AXENT-Thụy Sĩ.
HHG mang đến một không gian sống tiện nghi và hoàn hảo, ưu tiên nhu cầu của con người. Qua các thương hiệu thiết bị phòng tắm, phòng bếp và phụ kiện nội thất hàng đầu thế giới, chúng tôi không chỉ xây dựng một phong cách sống tinh tế mà còn tạo nên một không gian sống thẩm mỹ, đáp ứng tiêu chuẩn khắt khe của mỗi cá nhân. Tinh hoa là sự lựa chọn.
Câu chuyện thương hiệu
“Sáng tạo không có giới hạn. Yêu thương không có điểm dừng. Đó là cách chúng tôi tạo ra HHG, nơi tổ ấm thiêng liêng trở thành niềm kiêu hãnh mang dấu ấn độc tôn và trường tồn với thời gian. Trở về nhà luôn là điều tuyệt vời nhất.“
--- Founder Hà Huy Hùng ---
HHG mang đến một không gian sống tiện nghi và hoàn hảo, ưu tiên nhu cầu của con người. Qua các thương hiệu thiết bị phòng tắm, phòng bếp và phụ kiện nội thất hàng đầu thế giới, chúng tôi không chỉ xây dựng một phong cách sống tinh tế mà còn tạo nên một không gian sống thẩm mỹ, đáp ứng tiêu chuẩn khắt khe của mỗi cá nhân. Tinh hoa là sự lựa chọn.
TẦM NHÌN
Trở thành tập đoàn tiên phong trong lĩnh vực thương mại mang đến giải pháp nội thất hoàn hảo bằng các sản phẩm tinh hoa trên thế giới.
SỨ MỆNH
Mang những thương hiệu tốt nhất trên thế giới cho người Việt với thiết kế đột phá có tính ứng dụng cao trong mọi không gian nhấn mạnh đến sự tiện nghi và thoải mái cho mọi thế hệ.
GIÁ TRỊ CỐT LÕI
TÂM – Lấy chữ “Tâm” làm nền tảng hoạt động, coi sự hài lòng là thước đo thành công.
TRÍ – Đề cao yếu tố con người, đào tạo và phát triển những tài năng chủ chốt cho sự vững mạnh của công ty.
TÍN – Đạt đến sự tín nhiệm tuyệt đối bằng những giải pháp hữu ích từ đội ngũ nhân viên tinh nhuệ, hiểu biết cao.",https://images.careerviet.vn/employer_folders/lot0/265710/148x148/131719logohhg.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-che-bien-thuc-pham-dong-do.35A6F616.html,35A6F616,Công ty TNHH Chế biến thực phẩm Đông Đô,"Tầng 17 tòa VCCI số 9 Đào Duy Anh, Đống Đa, Hà Nội",Qui mô công ty: 100-499,Website: https://doiduavang.vn/,Loại hình hoạt động: Trách nhiệm hữu hạn,"CÔNG TY TNHH CHẾ BIẾN THỰC PHẨM ĐÔNG ĐÔ
Công ty TNHH Chế Biến Thực Phẩm Đông Đô
""Đôi Đũa Vàng""
có trụ sở chính văn phòng tại 50BT2 Nguyễn Duy Trinh, Hoàng Liệt, Hoàng Mai, Hà Nội. Đôi đũa vàng được biết đến là một trong những nhóm dẫn đầu các công ty về lĩnh vực chế biến thực phẩm Đông lạnh lớn nhất Việt Nam về quy mô sản xuất, mạng lưới; mức độ nhận biết thương hiệu và tốc độ tăng trưởng ổn định. Các kết quả mà Công ty đã đạt được: Chứng chỉ
ISO 22000: 2005/HACCP
do tổ chức
DAS của vương quốc Anh
đánh giá và cấp chứng nhận;
Cúp vàng Thủy Sản
, danh hiệu
Hàng
Việt Nam Chất Lượng cao do người tiêu dùng bình chọn
và nhiều danh hiệu cao quý khác.
Thành lập từ năm 2001,
Đôi Đũa Vàng
đã trải qua chặng đường
18 năm
phát triển để đạt những thành tựu như ngày hôm nay với một mạng lưới hoạt động trên khắp 3 miền đất nước. Hiện nay, chúng tôi với hơn 68 sản phẩm cho gần
700 siêu thị
và gần
2000 cửa hàng tiện ích
trên toàn quốc. Ngoài ra, những mặt hàng trọng tâm như cá trứng, khoai môn lệ phố, cá hồi, nem chua rán hiện đang được trưng bày tại nhiều hệ thống lớn: Vinmart, BigC, Metro, AEON, Fivimart, Auchan, Intimex, Citimart, Co.op Mart, MT mart, Hapro, Lotte mart,......
TUYÊN NGÔN SỨ MỆNH
1.      Xây dựng
Đôi Đũa Vàng
trở thành thương hiệu hàng đầu trong lĩnh vực chế biến thực phẩm.
2.      Tối ưu hóa giá trị đóng góp của cổ đông.
3.     Xây dựng môi trường làm việc chuyên nghiệp cho cán bộ công nhân viên.
4.     Công dân gương mẫu đối với xã hội.
Đó là kim chỉ nam hành động cho chúng tôi trong gần suốt 18 năm đồng hành cũng bữa ăn Việt. Chúng tôi không chỉ là một nhà sản xuất, chế biến cung cấp thực phẩm hàng đầu Việt Nam mà chúng tôi là những người bạn, chúng tôi đặt sự an toàn và sức khỏe của các bạn lên trên tất cả, chúng tôi đã và sẽ làm tất cả những gì để đem lại cho các bạn sự hài lòng cao nhất.
TẤM NHÌN
Phát triển Công ty theo hình thức sản xuất và cung cấp đến tận tay người tiêu dùng, từng bước hướng tới trở thành một Công ty nổi bật về chất lượng sản phẩm và uy tín về thương hiệu.
CHIẾN LƯỢC PHÁT TRIỂN
Đôi Đũa Vàng
sẽ tập trung đặc biệt vào các hệ thống siêu thị trên toàn quốc và các cửa hàng tiện ích, thực phẩm sạch. Các sản phẩm được thiết kế đa dạng và phù hợp với nhu cầu sử dụng của người tiêu dùng.
PHƯƠNG CHÂM HOẠT ĐỘNG
Đôi Đũa Vàng
luôn giữ vững phương châm hoạt động lấy người dùng làm trung tâm và thực hiện tốt nhất vai trò cầu nối của mình: ""Giúp người mua biết rõ người bán là ai""
Công ty TNHH chế biến thức phẩm Đông Đô chân thành cảm ơn quý khách hàng đã tin tưởng và lựa chọn sản phẩm!",https://images.careerviet.vn/employer_folders/lot2/134422/148x148/92406z3353920183998_32ab905508b0b4ba21380b3a18f5aae1.jpg
https://careerviet.vn/vi/nha-tuyen-dung/dai-ichi-life-viet-nam.35A6F2D0.html,35A6F2D0,Dai-ichi Life Việt Nam,"149-151 Nguyễn Văn Trỗi, P.11, Q.Phú Nhuận, TP.HCM",Qui mô công ty: 1.000-4.999,Website: https://dai-ichi-life.com.vn/tuyen-dung-nhan-vien/388/,Loại hình hoạt động: Trách nhiệm hữu hạn,"Được thành lập vào ngày 18/01/2007 với 100% vốn Nhật Bản, Công ty Bảo hiểm Nhân thọ Dai-ichi Việt Nam (Dai-ichi Life Việt Nam) là thành viên của Tập đoàn Dai-ichi Life - Doanh nghiệp Bảo hiểm Nhân thọ lớn nhất tại Nhật Bản và là một trong những tập đoàn bảo hiểm hàng đầu thế giới với tiềm lực tài chính vững mạnh và kinh nghiệm hoạt động hơn 121 năm.
Sau 16 năm hình thành và phát triển, Dai-ichi Life Việt Nam không ngừng lớn mạnh với tổng doanh thu phí bảo hiểm tăng gấp 59 lần, số lượng khách hàng tăng 14 lần, tổng vốn đầu tư tăng 53 lần và tổng giá trị tài sản tăng 82 lần. Song hành với hoạt động kinh doanh, bên cạnh nỗ lực kinh doanh hiệu quả, Dai-ichi Life Việt Nam tự hào khi đạt được nhiều thành tựu và giải thưởng cao quý.
Thành tựu và Giải thưởng nổi bật
Top 2 Công ty Bảo hiểm Nhân thọ uy tín Việt Nam 2020, 2021, 2022, 2023
Top 50 Doanh nghiệp tăng trưởng xuất sắc nhất Việt Nam 2022
Top 50 Doanh nghiệp Phát triển Bền vững 2022
Top 3 Nơi làm việc tốt nhất Việt Nam năm 2021 (Ngành Bảo hiểm)
Doanh nghiệp xuất sắc Châu Á",https://images.careerviet.vn/employer_folders/lot4/133584/148x148/82715dai-ichilifevietnam_logowithsloganvn.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-zte-hk-viet-nam.35A776E0.html,35A776E0,Công ty TNHH ZTE HK (Việt Nam),"Tầng 6, toà nhà Leadvisor Tower, số 643 đường Phạm Văn Đồng, Phường Cổ Nhuế 1,  Quận Bắc Từ Liêm, thành phố Hà Nộ",Qui mô công ty: 300,Website: www.zte.com.cn,Loại hình hoạt động: 100% vốn nước ngoài,"ZTE Corporation established in 1995, is a leading global provider of telecommunications equipment and network solutions. ZTE’s product range is the most comprehensive in the world - covering virtually every sector of the wireline, wireless and handset markets. The company delivers innovative, customized products and services to customers in more than 100 countries, helping them achieve continuous revenue growth and shape the future of the world’s communications.
As a key high-tech enterprise, ZTE has set up 14 R&D Centers in China, USA, Sweden, India, Pakistan and France. The company has set up a complete HR management system for recruitment, training, appointment and employee motivation. ZTE has more than 50,000 employees, with an average age of 29 years, and over 74% have a bachelor’s degree or above.
ZTE has established partnerships with over 500 operators in more than 100 countries around the world and has supplied products and solutions to 30 of the world’s top 100 operators, and six of the world’s top 20 operators. ZTE will continue to expand its international markets and investments to help build ZTE into a world-leading enterprise and a world-class brand.",https://images.careerviet.vn/employer_folders/lot2/167392/148x148/151249ztelogo.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-lavela.35A897F4.html,35A897F4,Công Ty Cổ Phần Lavela,"31 đường số 7, khu phố 5, phường An Phú, TP Thủ Đức",Qui mô công ty: 100-499,,,"Công ty Cổ Phần LAVELA chuyên Sản xuất, kinh doanh và phân phối hàng tiêu dùng thực phẩm - gia vị chất lượng
- Một số nhãn hiệu của Công ty: Thái Long, KaBin, Hồng Phú, OPERA,...
- Sản phẩm: Nước mắm, nước tương, tương ớt, đậu đóng lon, nước cốt dừa,...",https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png
https://careerviet.vn/vi/nha-tuyen-dung/benh-vien-dkqt-vinmec-central-park.35A83FE8.html,35A83FE8,CNCTCP BỆNH VIỆN ĐKQT VINMEC – BỆNH VIỆN ĐKQT VINMEC ĐÀ NẴNG,Đường 30 tháng 4 – Khu dân cư số 4 Nguyễn Tri Phương – P. Hòa Cường Bắc – Q. Hải Châu – TP. Đà Nẵng,Qui mô công ty: 100-499,,,"Chính thức đi vào hoạt động từ ngày 07/01/2012, Vinmec là thương hiệu trong lĩnh vực y tế do Tập đoàn kinh tế tư nhân hàng đầu Việt Nam - Vingroup đầu tư và phát triển.
Vinmec – Kết nối Tinh hoa, Tận tâm chăm sóc
Đội ngũ y - bác sỹ là các chuyên gia đầu ngành, trình độ chuyên môn cao, tận tụy và hết lòng vì lợi ích của bệnh nhân
Dịch vụ khám, tư vấn và chữa bệnh toàn diện, chuyên nghiệp
Hệ thống trang thiết bị hiện đại, hỗ trợ chẩn đoán và điều trị hiệu quả
Không gian khám chữa bệnh hiện đại, văn minh, sang trọng và tiệt trùng tối đa
Mô hình quản lý, chia sẻ và kết nối dữ liệu thông tin trực tuyến hiện đại, hiệu quả tối ưu.",https://images.careerviet.vn/employer_folders/lot6/218856/148x148/152930logonew.png
https://careerviet.vn/vi/nha-tuyen-dung/magna-management-asia-mma.35A83E69.html,35A83E69,MAGNA MANAGEMENT ASIA (MMA),"Phòng 14-02, Tầng 14, Tòa nhà Lottery, 77 Trần Nhân Tôn, Phường 9, Quận 5, TP. HCM",Qui mô công ty: 100-499,,Loại hình hoạt động: Trách nhiệm hữu hạn,"CÔNG TY TNHH MAGNA MANAGEMENT ASIA (MMA)
Địa chỉ: Phòng 14-02, Tầng 14, Tòa Nhà Xổ Số Kiến Thiết Thành Phố Hồ Chí Minh, 77 Trần Nhân Tôn, Phường 09, Quận 5, Thành Phố Hồ Chí Minh",https://images.careerviet.vn/employer_folders/lot3/218473/148x148/161053logomaa-red.png
https://careerviet.vn/vi/nha-tuyen-dung/validus-viet-nam.35A8952D.html,35A8952D,VALIDUS VIỆT NAM,"Tầng 1, Tòa Nhà Etown Central, 11 Đoàn Văn Bơ, Phường 12, Quận 4, TP.HCM, Việt Nam",,Website: https://validus.vn/,,"Validus is an online financing marketplace designed to help bridge the cash flow gap small and medium businesses face. Adept at assessing SME credit enabled by our sophisticated risk algorithm and extensive SME experience in Singapore, our innovative platform and experience allows us to extend better financing solutions to the underserved SMEs in Vietnam. We are backed by strong investors including Vertex Ventures, a member of Temasek Holdings, and FMO, AAA-rated Dutch Development Bank.
Founded in 2015, Validus has grown to become Singapore's leading SME growth financing platform. Validus addresses the financing gap SMEs face by utilising data analytics, machine learning and AI to digitally underwrite and finance growing businesses. In Singapore, Validus Capital is licensed by the Monetary Authority of Singapore.
Present in Singapore, Indonesia and Vietnam, we have built strong collaborative partnerships with large corporates, to provide supply chain financing to SME ecosystems.",https://images.careerviet.vn/employer_folders/lot5/240685/148x148/141219taixuong.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-quoc-te-kim-bao-son-viet-nam.35A8D817.html,35A8D817,CÔNG TY TNHH Quốc Tế Kim Bảo Sơn (Việt Nam)," KCN Giang Điền, Đường số 9, Xã An Viễn, Huyện Trảng Bom, Tỉnh Đồng Nai.",Qui mô công ty: 1.000-4.999,Website: https://www.pmgloves.com/,Loại hình hoạt động: 100% vốn nước ngoài,"PM Group -
“Nổi bật” và “Vượt trội”
PM Group được thành lập vào năm 1978, là một chuyên gia trong lĩnh vực sản xuất găng tay, mở rộng sản xuất từ Đài Loan sang Trung Quốc, Malaysia và Việt Nam. Cơ sở sản xuất đầu tiên tại Việt Nam được thành lập vào năm 2004, trong đó tích cực lên kế hoạch phát triển thị trường toàn cầu bắt đầu từ Đài Loan đến Châu Á.
Sản phẩm của chúng tôi bảo vệ sức khỏe của hàng tỷ người trên thế giới trong nhiều lĩnh vực, bao gồm y tế, phòng thí nghiệm,
chế biến
thực phẩm
,
công nghiệp và phòng sạc
h
điện tử.
Để đáp ứng nhu cầu dùng găng tay một lần tăng mạnh,
Công ty TNHH Quốc Tế Kim Bảo Sơn
Việt Nam (
E
VG
) đã trở thành trung tâm sản xuất quan trọng nhất của
PM Group
. Thông qua đổi mới liên tục để phát triển sản phẩm và khả năng sản xuất
tốt hơn
để đáp ứng nhu cầu ngày càng tăng của thị trường về chất lượng.",https://images.careerviet.vn/employer_folders/lot5/257815/148x148/172221logo.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-co-khi-xay-dung-thuong-mai-dai-dung.35A6486A.html,35A6486A,Công Ty Cổ Phần Cơ Khí Xây Dựng Thương Mại Đại Dũng ,"121-123 Bạch Đằng, P.2, Tân Bình, Hồ Chí Minh",,,Loại hình hoạt động: Cổ phần,"Thành lập và phát triển từ năm 1995, Công ty Cổ phần Cơ khí Xây dựng Thương mại Đại Dũng (DDC) là nhà thầu tiên phong, chuyên nghiệp hàng đầu tại Việt Nam và khu vực, chuyên cung cấp dịch vụ tổng thầu và sản phẩm kết cấu thép phục vụ công trình trọng điểm quốc gia và công trình quốc tế đáp ứng các yêu cầu kỹ thuật cao, bảo đảm an toàn, chất lượng và tiến độ.
Với gần 30 năm hình thành và phát triển đến nay, DDC có đầy đủ nguồn lực, hệ thống để thực hiện trọn gói các hợp đồng dịch vụ, cung cấp sản phẩm, bao gồm nhưng không giới hạn công tác quản lý dự án, thiết kế, mua sắm, gia công, lắp dựng, hoàn thiện và bàn giao cho khách hàng.
Dịch vụ và sản phẩm kết cấu thép của DDC tập trung 9 nhóm: Công trình năng lượng tái tạo; Công trình kiến trúc; Nhà cao tầng; Công nghiệp nặng và năng lượng; Công trình giao thông; Kết cấu thép truyền tải điện, viễn thông, thép mạ kẽm nhúng nóng; Cơ khí chế tạo; Nhà máy, nhà kho; Gia công thép kết cấu xây dựng và thương mại dịch vụ.
DDC là công ty 100% vốn tư nhân với hơn 3000 nhân viên. Hiện nay, DDC đã góp phần tham gia xây dựng cho hơn 2500 công trình và xuất khẩu hơn 50 quốc gia và vùng lãnh thổ trên Thế Giới.
Thông tin liên hệ:
https://daidung.com/",https://images.careerviet.vn/employer_folders/lot2/89962/148x148/161533logo-03.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-traphaco.35A8BEC0.html,35A8BEC0, Công Ty Cổ Phần Traphaco,"Ngõ 15 Đường Ngọc Hồi, Hoàng Liệt, Hoàng Mai, Hà Nội.",Qui mô công ty: 100-499,Website: http://www.traphaco.com.vn,,"***SỨ MỆNH: Sáng tạo sản phẩm xanh chăm sóc sức khỏe con người
***TẦM NHÌN: Đến năm 2025 là doanh nghiệp Dược số 1 Việt Nam về tốc độ tăng trưởng doanh thu và lợi nhuận
***GIÁ TRỊ CỐT LÕI: Trung thực - Dũng cảm - Chủ động - Kết Nội - Sáng tạo- Trách Nhiệm
Văn Phòng phía Bắc:
Địa chỉ: Ngõ 15 Đường Ngọc Hồi, Hoàng Liệt, Hoàng Mai, Hà Nội.
Chi nhánh phía Nam:
Địa chỉ: 59 Lê Văn Lương, Phước Kiển, Nhà Bè, TP Hồ Chí Minh",https://images.careerviet.vn/employer_folders/lot8/251328/148x148/155526374546898d7c7e22276d.jpg
https://careerviet.vn/vi/nha-tuyen-dung/suntory-pepsico.35A712DB.html,35A712DB,Suntory PepsiCo,"Lầu 5, Tòa nhà Sheraton, 88 Đồng Khởi, Quận 1",,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Suntory PepsiCo Vietnam Beverage (SPVB), is 100% owned by foreign capital, and is a strategic alliance between PepsiCo Inc. and Suntory Holdings Limited, which was officially formed in April 2013. Our headquarters is located on the 5th Floor, Sheraton Hotel, 88 Dong Khoi Street, District 1, Ho Chi Minh City. The company's mission and vision are to continue to strengthen and maintain the leading position in the beverage industry while living with the company''s values. In the future, we will continue to pursue sustainable development objectives, bring benefits to our employees and business partners, and contribute to the communities where we do business and operations.",https://images.careerviet.vn/employer_folders/lot7/141787/148x148/162945spvblogo-revisedonjul-22-ai.png
https://careerviet.vn/vi/nha-tuyen-dung/motives-vietnam-corporation.35A7A094.html,35A7A094,MOTIVES VIETNAM CORPORATION,"M Building, 09 Street No.8, Zone A, South New Urban Area Tan Phu Ward, District 7, Ho Chi Minh City, Vietnam",Qui mô công ty: 100-499,Website: https://www.linkedin.com/company/motives-vietnam/mycompany/,Loại hình hoạt động: Cổ phần,"Motives Vietnam Corporation is one of the leading apparel sourcing and quality assurance companies in the world (tailor clothing, outerwear, PPE & uniforms) with offices located in many different countries. We specialize in garment manufacturing and quality control in Vietnam. We help our clients to identify good suppliers, good factories; provide them with quality control services to ensure the quality of garments manufactured in Vietnam meets the requirements of clients.
We combine our competitive sourcing and production capacities with reliable services, to transform the ideas and designs of our customers into exceptional clothing. With offices and factories in New York, Los Angeles, London, Berlin, Barcelona, Tokyo, Ho Chi Minh, Dalian, Cambodia and Addis Ababa (Ethiopia), we remain nimble and solution oriented with a focus on adapting to the speed required for success in the market.
Core values of Motives Vietnam: Share - Fairness - Honesty - Knowledge.",https://images.careerviet.vn/employer_folders/lot8/178068/148x148/151245motives_vietnam_lockup_primary_rgb_primary.png
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-r-pac-viet-nam.35A7DA6C.html,35A7DA6C,CÔNG TY TNHH r-pac Việt Nam,"35 VSIP II, Đường số 2, KCN Việt Nam – Singapore II, P.Hòa Phú, TP. Thủ Dầu Một",Qui mô công ty: 800,Website: www.r-pac.com,Loại hình hoạt động: 100% vốn nước ngoài,"R- Pac International serves as the leading global organization dedicated to supplying brand concepts, graphics, products and solutions to all partners in the retail supply chain. Our experienced service and production teams work with clients to provide award-winning brand solutions from concept to execution. For almost 30 years, r-pac has delivered hardline, softline and supply chain solutions to retailers and brand owners. Today, r-pac operates a global infrastructure providing our customers with in-country manufacturing, brand management, quality assurance and competitive pricing. r-pac has been expanding its business in Vietnam market for almost 6 years and providing a young and very dynamic working environment for those who love challenges and want to improve their knowledge and skills in printing & label industry.",https://images.careerviet.vn/employer_folders/lot6/192876/148x148/105338aaeaaqaaaaaaaaojaaaajdzizdhjmzlkltc2yjktndg5ni04zwrlltg3ntuyntfmotu1oq.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-techwall.35A84A1A.html,35A84A1A,Công ty cổ phần công nghệ TechWall,"Tầng 2, tòa nhà Vinaconex 7, số 19 Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Thành phố Hà Nội, Việt Nam",Qui mô công ty: 25-99,,Loại hình hoạt động: Cổ phần,"Công ty cổ phần công nghệ TechWall
Quy mô công ty: Từ 10-20 nhân viên
- Lĩnh vực hoạt động:
+ Dịch vụ hỗ trợ máy tính, máy in, các thiết bị mạng (bao gồm cài đặt lại máy tính)
+ Dịch vụ quản lý máy chủ: thực hiện quản trị máy chủ: Windows, Linux và cập nhật các bản vá bảo mật; kiểm tra định kỳ hàng tuần phần cứng máy chủ; thực hiện sao lưu dữ liệu máy chủ và lưu trữ file backup ở trung tâm dữ liệu của techwall.
+ Dịch vụ quản lý mạng và an ninh mạng: Thực hiện quản lý hệ thống thiết bị mạng chuyển mạch của doanh nghiệp; cấu hình định tuyến theo yêu cầu của dự án; quản lý hệ thống bảo mật của DN (Firewall – tường lửa, IPS/phòng chống tấn công); thực hiện yêu cầu mở các Rule firewall theo yêu cầu.
+ Dịch vụ quản lý toàn bộ hạ tầng và dịch vụ IT  doanh nghiệp (Full service – Premium service): Quản lý vận hành máy chủ, quản lý vận hành tủ đĩa, quản lý vận hành hệ thống mạng, quản lý vận hành cơ sở dữ liệu, sao lưu máy chủ/dữ liệu quan trọng định kỳ…
Website công ty
: http://techwall.vn/
Địa chỉ làm việc:
Tầng 2, tòa nhà Lidaco Vinaconex 7, số 19 Đại Từ, phường Đại Kim, quận Hoàng Mai, HN",https://images.careerviet.vn/employer_folders/lot6/221466/148x148/115315logotechwall.jpg
https://careerviet.vn/vi/nha-tuyen-dung/oxford-university-clinical-research-unit-oucru-vietnam.35A6EFDA.html,35A6EFDA,Oxford University Clinical Research Unit (OUCRU Vietnam),764 Vo Van Kiet Ward 1 District 5,Qui mô công ty: 100-499,Website: https://www.oucru.org,Loại hình hoạt động: 100% vốn nước ngoài,"The Oxford University Clinical Research Unit (OUCRU) is a large-scale clinical and public health research unit, with sites offices in Ho Chi Minh City and Hanoi in Vietnam, Jakarta in Indonesia and Kathmandu in Nepal. In Vietnam, we are hosted by the Hospital of Tropical Diseases (HTD) in Ho Chi Minh City, and the National Hospital for Tropical Diseases (NHTD) in Hanoi. OUCRU Nepal has partnerships with the Patan Academy of Health Sciences and Patan Hospital, and OUCRU Indonesia exists in partnership with the University of Indonesia. As a Wellcome Trust Africa Asia Programme, we have received considerable support from the Wellcome Trust since our establishment in 1991.
OUCRU’s vision is to have local, regional and global impact on health by leading a locally driven research programme on infectious diseases in Southeast Asia. Priority is given to health issues important to the hospitals where we work, and to the countries as a whole where we operate: Vietnam, Indonesia and Nepal.  All work is intended not only to benefit the patients seen daily at our host hospitals, but also to help improve patient care.
OUCRU employs approximately 320 people across Viet Nam and has an average annual budget of USD 12mil.
Please see more information on OUCRU website: www.oucru.org",https://images.careerviet.vn/employer_folders/lot6/132826/148x148/150453logo.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-ha-tang-intracom.35A91C78.html,35A91C78,CÔNG TY CỔ PHẦN ĐẦU TƯ HẠ TẦNG INTRACOM,"Cầu Giấy, Hà Nội",Qui mô công ty: 100-499,Website: https://www.intracominvest.com.vn/,Loại hình hoạt động: Cổ phần,"CÔNG TY CỔ PHẦN ĐẦU TƯ HẠ TẦNG INTRACOM
Lô C2F Cụm công nghiệp Cầu Giấy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
Công ty Cổ phần Đầu tư Hạ tầng Intracom (Intracom Invest) thành lập năm 2004, là thành viên nòng cốt của Intracom Group. Với bề dày hoạt động hơn 15 năm chuyên sâu trong lĩnh vực thi công xây dựng các công trình bất động sản, năng lượng và công nghiệp, các dự án mà công ty thực hiện đều hướng tới tiêu chí chất lượng, hiệu quả, bền vững, tạo nên sự hài lòng cao nhất cho Quý khách hàng.",https://images.careerviet.vn/employer_folders/lot0/275320/148x148/152117logointracominvestsua1.jpg
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-trang-thiet-bi-y-te-duc-tin.35A95A52.html,35A95A52,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ ĐỨC TÍN,"348 Bến Vân Đồn, Phường 1, Quận 4, TP.HCM",Qui mô công ty: 25-99,Website: http://ductin-medic.com.vn,Loại hình hoạt động: Cổ phần,"Công ty Đức Tín chuyên kinh doanh các máy móc thiết bị phục vụ cho ngành y tế.
TÂM - ĐỨC luôn là ý chí được đội ngũ nhân viên của chúng tôi mang theo trong quá trình phát triển công ty.",https://images.careerviet.vn/employer_folders/lot4/291154/148x148/75603logodt.jpg
